BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2020-08-17,ОФЗ 26234,SU26234RMFS3,339,339151134.98,94.21,97.339,96.598,96.596,9.25,96.57,5.36,97.3,351197,96.57,96.57,96.596,339151134.98,339151134.98,339151134.98,2025-07-16,1612,5.37,,,4.5,28.48,,2020-08-17,1000,SUR,,,,,RUB,3
TQOB,2020-08-18,ОФЗ 26234,SU26234RMFS3,172,2215809437.55,96.25,97.591,96.81,96.813,9.37,96.329,5.31,97.591,2300256,96.329,96.329,96.813,2215809437.55,2215809437.55,2215809437.55,2025-07-16,1611,5.43,,,4.5,28.48,,2020-08-18,1000,SUR,,,,,RUB,3
TQOB,2020-08-19,ОФЗ 26234,SU26234RMFS3,113,1699439109.87,96.861,97.4,97.294,97.3,9.49,97.158,5.19,97.298,1748977,97.168,97.168,97.3,1699439109.87,1699439109.87,1699439109.87,2025-07-16,1611,5.23,,,4.5,28.48,,2020-08-19,1000,SUR,,,,,RUB,3
TQOB,2020-08-20,ОФЗ 26234,SU26234RMFS3,104,230798045.4,96.81,97.459,96.95,96.95,9.62,96.998,5.28,97.299,237942,96.998,96.998,96.95,230798045.4,230798045.4,230798045.4,2025-07-16,1609,5.27,,,4.5,28.48,,2020-08-20,1000,SUR,,,,,RUB,3
TQOB,2020-08-21,ОФЗ 26234,SU26234RMFS3,109,130843309.98,96.58,97.3,96.89,96.89,9.74,96.866,5.29,97.2,135253,96.74,96.74,96.89,130843309.98,130843309.98,130843309.98,2025-07-16,1608,5.3,,,4.5,28.48,,2020-08-21,1000,SUR,,,,,RUB,3
TQOB,2020-08-24,ОФЗ 26234,SU26234RMFS3,143,595229357.6,95.001,97.499,96.9,96.9,10.11,96.95,5.29,95.001,613286,97.056,97.056,96.9,595229357.6,595229357.6,595229357.6,2025-07-16,1605,5.28,,,4.5,28.48,,2020-08-24,1000,SUR,,,,,RUB,3
TQOB,2020-08-25,ОФЗ 26234,SU26234RMFS3,61,690240.07,96.8,97.15,96.98,96.98,10.23,96.944,5.27,97.034,712,96.944,96.944,96.98,690240.07,690240.07,690240.07,2025-07-16,1604,5.28,,,4.5,28.48,,2020-08-25,1000,SUR,,,,,RUB,3
TQOB,2020-08-26,ОФЗ 26234,SU26234RMFS3,94,546410131.09,96.57,97.498,96.85,96.85,10.36,96.722,5.3,96.724,564438,96.806,96.806,96.85,546410131.09,546410131.09,546410131.09,2025-07-16,1603,5.34,,,4.5,28.48,,2020-08-26,1000,SUR,,,,,RUB,3
TQOB,2020-08-27,ОФЗ 26234,SU26234RMFS3,72,552728212.45,96.639,97.499,96.99,96.99,10.48,96.813,5.27,97.499,570925,96.813,96.813,96.99,552728212.45,552728212.45,552728212.45,2025-07-16,1602,5.31,,,4.5,28.48,,2020-08-27,1000,SUR,,,,,RUB,3
TQOB,2020-08-28,ОФЗ 26234,SU26234RMFS3,87,9959421.0,96.87,97.499,97.198,97.198,10.6,97.194,5.22,97.499,10247,97.194,97.194,97.198,9959421.0,9959421.0,9959421.0,2025-07-16,1602,5.22,,,4.5,28.48,,2020-08-28,1000,SUR,,,,,RUB,3
TQOB,2020-08-31,ОФЗ 26234,SU26234RMFS3,96,550694499.74,96.941,97.359,97.2,97.2,10.97,97.267,5.22,97.359,566165,97.267,97.267,97.2,550694499.74,550694499.74,550694499.74,2025-07-16,1599,5.2,,,4.5,28.48,,2020-08-31,1000,SUR,,,,,RUB,3
TQOB,2020-09-01,ОФЗ 26234,SU26234RMFS3,107,2569583.43,96.975,97.498,97.35,97.35,11.1,97.375,5.18,96.975,2641,97.296,97.296,97.35,2569583.43,2569583.43,2569583.43,2025-07-16,1598,5.18,,,4.5,28.48,,2020-09-01,1000,SUR,,,,,RUB,3
TQOB,2020-09-02,ОФЗ 26234,SU26234RMFS3,84,99029687.3,96.75,97.496,96.75,96.845,11.22,97.001,5.33,97.496,102091,97.001,97.001,96.845,99029687.3,99029687.3,99029687.3,2025-07-16,1596,5.27,,,4.5,28.48,,2020-09-02,1000,SUR,,,,,RUB,3
TQOB,2020-09-03,ОФЗ 26234,SU26234RMFS3,123,701829594.56,96.75,97.059,96.756,96.801,11.34,96.805,5.33,97.059,725234,96.773,96.773,96.801,701829594.56,701829594.56,701829594.56,2025-07-16,1595,5.32,,,4.5,28.48,,2020-09-03,1000,SUR,,,,,RUB,3
TQOB,2020-09-04,ОФЗ 26234,SU26234RMFS3,80,480122077.54,96.87,97.108,97.0,96.87,11.47,96.889,5.27,96.96,495624,96.872,96.872,96.87,480122077.54,480122077.54,480122077.54,2025-07-16,1594,5.3,,,4.5,28.48,,2020-09-04,1000,SUR,,,,,RUB,3
TQOB,2020-09-07,ОФЗ 26234,SU26234RMFS3,64,774299.06,96.69,97.203,96.9,96.9,11.84,96.909,5.3,97.203,799,96.909,96.909,96.9,774299.06,774299.06,774299.06,2025-07-16,1591,5.29,,,4.5,28.48,,2020-09-07,1000,SUR,,,,,RUB,3
