BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR,TRADINGSESSION,VOLUME
RTSI,RTSI,2020-11-05,Индекс РТС,Индекс РТС,1170.74,1121.24,1172.14,1121.24,1364650264.780411,0.0,0.0,2,178747638775.07388,USD,152678585.651,3,
RTSI,RTSI,2020-11-06,Индекс РТС,Индекс РТС,1178.28,1163.85,1178.28,1151.74,1036726987.7706633,0.0,0.0,2,179898824305.8493,USD,152678585.651,3,
RTSI,RTSI,2020-11-09,Индекс РТС,Индекс РТС,1236.3,1187.84,1242.23,1187.32,2447796392.4434295,0.0,0.0,2,188756149702.70367,USD,152678585.651,3,
RTSI,RTSI,2020-11-10,Индекс РТС,Индекс РТС,1232.87,1224.45,1240.78,1212.61,1960077498.8123221,0.0,0.0,2,188233372767.42245,USD,152678585.651,3,
RTSI,RTSI,2020-11-11,Индекс РТС,Индекс РТС,1233.81,1236.14,1254.16,1231.47,2037761595.0217779,0.0,0.0,2,188375689707.50742,USD,152678585.651,3,
RTSI,RTSI,2020-11-12,Индекс РТС,Индекс РТС,1238.45,1224.64,1239.78,1219.15,1453090570.0975866,0.0,0.0,2,189084200236.25366,USD,152678585.651,3,
RTSI,RTSI,2020-11-13,Индекс РТС,Индекс РТС,1227.78,1224.72,1233.84,1218.52,1212842066.9830353,0.0,0.0,2,187455877295.19495,USD,152678585.651,3,
RTSI,RTSI,2020-11-16,Индекс РТС,Индекс РТС,1268.61,1243.1,1268.61,1243.1,1477976809.7346752,0.0,0.0,2,193689887831.92816,USD,152678585.651,3,
RTSI,RTSI,2020-11-17,Индекс РТС,Индекс РТС,1258.46,1274.26,1276.81,1246.71,1277739927.4423754,0.0,0.0,2,192139969894.61014,USD,152678585.651,3,
RTSI,RTSI,2020-11-18,Индекс РТС,Индекс РТС,1276.75,1258.77,1282.07,1253.23,1140335319.6308193,0.0,0.0,2,194933125089.07526,USD,152678585.651,3,
RTSI,RTSI,2020-11-19,Индекс РТС,Индекс РТС,1258.91,1270.45,1270.45,1251.53,1057793799.4411905,0.0,0.0,2,192208792280.8566,USD,152678585.651,3,
RTSI,RTSI,2020-11-20,Индекс РТС,Индекс РТС,1262.69,1263.65,1269.02,1256.21,760984897.1263266,0.0,0.0,2,192785993334.26907,USD,152678585.651,3,
RTSI,RTSI,2020-11-23,Индекс РТС,Индекс РТС,1256.81,1267.92,1287.36,1255.8,1160405125.5952497,0.0,0.0,2,191887301682.12448,USD,152678585.651,3,
RTSI,RTSI,2020-11-24,Индекс РТС,Индекс РТС,1287.12,1270.34,1288.71,1265.88,1308805088.3462715,0.0,0.0,2,196515495732.60147,USD,152678585.651,3,
RTSI,RTSI,2020-11-25,Индекс РТС,Индекс РТС,1301.83,1298.86,1309.54,1287.36,1720667141.8567677,0.0,0.0,2,198761981070.193,USD,152678585.651,3,
RTSI,RTSI,2020-11-26,Индекс РТС,Индекс РТС,1307.14,1310.04,1316.57,1298.6,1140970010.6529248,0.0,0.0,2,199571538922.46872,USD,152678585.651,3,
RTSI,RTSI,2020-11-27,Индекс РТС,Индекс РТС,1302.43,1303.47,1306.01,1291.17,1201919361.1154964,0.0,0.0,2,198852972643.88647,USD,152678585.651,3,
RTSI,RTSI,2020-11-30,Индекс РТС,Индекс РТС,1281.97,1300.14,1300.14,1281.0,2241564094.8196387,0.0,0.0,2,195729217411.1868,USD,152678585.651,3,
RTSI,RTSI,2020-12-01,Индекс РТС,Индекс РТС,1311.05,1283.56,1312.69,1283.56,1431210850.0657096,0.0,0.0,2,200169325443.89005,USD,152678585.651,3,
RTSI,RTSI,2020-12-02,Индекс РТС,Индекс РТС,1335.44,1308.61,1335.44,1305.87,1261695134.2552598,0.0,0.0,2,203892428522.99695,USD,152678585.651,3,
RTSI,RTSI,2020-12-03,Индекс РТС,Индекс РТС,1339.41,1336.84,1339.41,1321.42,1279625162.289387,0.0,0.0,2,204499630054.36215,USD,152678585.651,3,
RTSI,RTSI,2020-12-04,Индекс РТС,Индекс РТС,1357.39,1342.06,1358.63,1342.06,1278466657.3218184,0.0,0.0,2,207244718591.9811,USD,152678585.651,3,
RTSI,RTSI,2020-12-07,Индекс РТС,Индекс РТС,1368.86,1352.22,1368.86,1341.4,1194328160.1867278,0.0,0.0,2,208996252652.93845,USD,152678585.651,3,
RTSI,RTSI,2020-12-08,Индекс РТС,Индекс РТС,1364.66,1362.32,1375.75,1354.75,1272506717.5491972,0.0,0.0,2,208355106270.59784,USD,152678585.651,3,
RTSI,RTSI,2020-12-09,Индекс РТС,Индекс РТС,1372.47,1364.46,1382.75,1364.46,1304359264.5777292,0.0,0.0,2,209546660025.44476,USD,152678585.651,3,
RTSI,RTSI,2020-12-10,Индекс РТС,Индекс РТС,1404.68,1362.07,1404.68,1360.06,1410306748.7957249,0.0,0.0,2,214464036576.776,USD,152678585.651,3,
RTSI,RTSI,2020-12-11,Индекс РТС,Индекс РТС,1412.88,1404.78,1413.56,1395.77,1482318654.8476512,0.0,0.0,2,215716883166.90872,USD,152678585.651,3,
RTSI,RTSI,2020-12-14,Индекс РТС,Индекс РТС,1398.12,1421.88,1432.73,1397.49,1699930609.7202792,0.0,0.0,2,213462390613.8004,USD,152678585.651,3,
RTSI,RTSI,2020-12-15,Индекс РТС,Индекс РТС,1390.46,1387.15,1409.26,1382.95,1259769477.7175488,0.0,0.0,2,212292855675.16846,USD,152678585.651,3,
RTSI,RTSI,2020-12-16,Индекс РТС,Индекс РТС,1400.05,1399.42,1407.86,1388.15,1283328324.0063064,0.0,0.0,2,213757024201.1646,USD,152678585.651,3,
RTSI,RTSI,2020-12-17,Индекс РТС,Индекс РТС,1419.22,1407.69,1434.65,1407.69,1898374991.2358472,0.0,0.0,2,216683914016.88538,USD,152678585.651,3,
RTSI,RTSI,2020-12-18,Индекс РТС,Индекс РТС,1402.5,1418.81,1419.41,1386.34,1713114493.764696,0.0,0.0,2,226131571661.77707,USD,161234282.6352,3,
RTSI,RTSI,2020-12-21,Индекс РТС,Индекс РТС,1335.93,1394.52,1394.52,1326.65,1807638073.0725207,0.0,0.0,2,215397735498.27463,USD,161234282.6352,3,
RTSI,RTSI,2020-12-22,Индекс РТС,Индекс РТС,1351.43,1339.03,1359.91,1327.89,1310550617.5128706,0.0,0.0,2,217896854604.97568,USD,161234282.6352,3,
RTSI,RTSI,2020-12-23,Индекс РТС,Индекс РТС,1366.76,1338.2,1367.27,1335.76,873545984.9006361,0.0,0.0,2,220369046289.38773,USD,161234282.6352,3,
RTSI,RTSI,2020-12-24,Индекс РТС,Индекс РТС,1378.33,1365.31,1378.33,1358.22,686195611.5432861,0.0,0.0,2,222234756099.7089,USD,161234282.6352,3,
RTSI,RTSI,2020-12-25,Индекс РТС,Индекс РТС,1378.36,1379.84,1384.06,1376.62,318818108.57745516,0.0,0.0,2,222239644014.9808,USD,161234282.6352,3,
RTSI,RTSI,2020-12-28,Индекс РТС,Индекс РТС,1391.31,1379.64,1396.97,1379.64,706613330.3701745,0.0,0.0,2,224326642186.13007,USD,161234282.6352,3,
RTSI,RTSI,2020-12-29,Индекс РТС,Индекс РТС,1398.48,1396.52,1405.9,1395.08,841481052.3377587,0.0,0.0,2,225483540189.12775,USD,161234282.6352,3,
RTSI,RTSI,2020-12-30,Индекс РТС,Индекс РТС,1387.46,1393.96,1403.88,1382.88,900524023.5976588,0.0,0.0,2,223706030088.1816,USD,161234282.6352,3,
RTSI,RTSI,2021-01-04,Индекс РТС,Индекс РТС,1424.84,1399.64,1439.61,1398.82,902773552.0611578,0.0,0.0,2,229733253321.91034,USD,161234282.6352,3,
RTSI,RTSI,2021-01-05,Индекс РТС,Индекс РТС,1426.11,1410.89,1428.7,1386.56,965867942.8542744,0.0,0.0,2,229937215181.9834,USD,161234282.6352,3,
RTSI,RTSI,2021-01-06,Индекс РТС,Индекс РТС,1436.71,1435.51,1446.21,1424.87,966753753.745155,0.0,0.0,2,231646218672.93225,USD,161234282.6352,3,
RTSI,RTSI,2021-01-08,Индекс РТС,Индекс РТС,1466.5,1444.76,1481.84,1444.76,1780068459.1928995,0.0,0.0,2,236449341800.5511,USD,161234282.6352,3,
RTSI,RTSI,2021-01-11,Индекс РТС,Индекс РТС,1466.56,1467.85,1488.56,1450.55,1915551868.086005,0.0,0.0,2,236459648831.84186,USD,161234282.6352,3,
RTSI,RTSI,2021-01-12,Индекс РТС,Индекс РТС,1484.96,1474.34,1496.04,1467.96,1415058091.907202,0.0,0.0,2,239426052564.29346,USD,161234282.6352,3,
RTSI,RTSI,2021-01-13,Индекс РТС,Индекс РТС,1486.77,1494.18,1503.21,1473.29,1354795437.467445,0.0,0.0,2,239718888602.50992,USD,161234282.6352,3,
RTSI,RTSI,2021-01-14,Индекс РТС,Индекс РТС,1500.58,1478.41,1505.57,1466.25,1481079864.560776,0.0,0.0,2,241944209064.70065,USD,161234282.6352,3,
RTSI,RTSI,2021-01-15,Индекс РТС,Индекс РТС,1474.28,1499.87,1507.06,1470.92,1423632930.8170812,0.0,0.0,2,237704349412.32913,USD,161234282.6352,3,
RTSI,RTSI,2021-01-18,Индекс РТС,Индекс РТС,1474.86,1472.0,1477.68,1456.73,1241568420.7753434,0.0,0.0,2,237798246791.4251,USD,161234282.6352,3,
RTSI,RTSI,2021-01-19,Индекс РТС,Индекс РТС,1470.63,1480.8,1492.72,1466.66,1171611348.772525,0.0,0.0,2,237115743226.53168,USD,161234282.6352,3,
RTSI,RTSI,2021-01-20,Индекс РТС,Индекс РТС,1486.9,1476.75,1494.97,1475.65,1031368068.2594228,0.0,0.0,2,239739555108.5987,USD,161234282.6352,3,
RTSI,RTSI,2021-01-21,Индекс РТС,Индекс РТС,1463.84,1491.79,1500.03,1452.8,1560267136.1254306,0.0,0.0,2,236021060739.3231,USD,161234282.6352,3,
RTSI,RTSI,2021-01-22,Индекс РТС,Индекс РТС,1418.29,1452.51,1452.51,1413.12,1473605119.1463878,0.0,0.0,2,228676532400.23535,USD,161234282.6352,3,
RTSI,RTSI,2021-01-25,Индекс РТС,Индекс РТС,1412.02,1422.3,1444.44,1409.47,1407142684.166295,0.0,0.0,2,227665860029.3089,USD,161234282.6352,3,
RTSI,RTSI,2021-01-26,Индекс РТС,Индекс РТС,1422.95,1415.26,1425.81,1403.34,1069219805.3760117,0.0,0.0,2,229428671911.35733,USD,161234282.6352,3,
RTSI,RTSI,2021-01-27,Индекс РТС,Индекс РТС,1393.02,1425.59,1431.21,1382.21,1396092644.0642211,0.0,0.0,2,224603037762.48636,USD,161234282.6352,3,
RTSI,RTSI,2021-01-28,Индекс РТС,Индекс РТС,1384.64,1378.58,1391.02,1365.13,1207788996.743592,0.0,0.0,2,223251159762.33475,USD,161234282.6352,3,
RTSI,RTSI,2021-01-29,Индекс РТС,Индекс РТС,1367.64,1383.16,1383.16,1361.73,1495178723.7944465,0.0,0.0,2,220511203590.9132,USD,161234282.6352,3,
RTSI,RTSI,2021-02-01,Индекс РТС,Индекс РТС,1363.96,1367.53,1378.97,1362.64,1131506379.2731235,0.0,0.0,2,219916329221.47415,USD,161234282.6352,3,
RTSI,RTSI,2021-02-02,Индекс РТС,Индекс РТС,1398.99,1375.46,1406.62,1375.46,1301017291.9235,0.0,0.0,2,225565733031.02155,USD,161234282.6352,3,
RTSI,RTSI,2021-02-03,Индекс РТС,Индекс РТС,1387.0,1385.32,1398.94,1377.16,1048888531.6711899,0.0,0.0,2,223632046023.42105,USD,161234282.6352,3,
RTSI,RTSI,2021-02-04,Индекс РТС,Индекс РТС,1402.71,1392.23,1413.31,1389.97,1164104841.3626537,0.0,0.0,2,226164534620.82962,USD,161234282.6352,3,
RTSI,RTSI,2021-02-05,Индекс РТС,Индекс РТС,1431.76,1417.26,1431.76,1417.26,1160829984.3070984,0.0,0.0,2,230848473530.38565,USD,161234282.6352,3,
RTSI,RTSI,2021-02-08,Индекс РТС,Индекс РТС,1462.22,1440.22,1462.8,1440.22,1073109914.9473255,0.0,0.0,2,235759813028.1808,USD,161234282.6352,3,
RTSI,RTSI,2021-02-09,Индекс РТС,Индекс РТС,1457.87,1467.41,1474.79,1456.26,1358345309.7443848,0.0,0.0,2,235058986480.84222,USD,161234282.6352,3,
RTSI,RTSI,2021-02-10,Индекс РТС,Индекс РТС,1448.31,1465.79,1471.89,1447.88,1203100736.5685406,0.0,0.0,2,233517736708.2455,USD,161234282.6352,3,
RTSI,RTSI,2021-02-11,Индекс РТС,Индекс РТС,1461.33,1450.83,1462.01,1447.97,768528932.9415921,0.0,0.0,2,235617144991.8588,USD,161234282.6352,3,
RTSI,RTSI,2021-02-12,Индекс РТС,Индекс РТС,1461.99,1456.27,1461.99,1420.36,1151779944.188503,0.0,0.0,2,235722360029.80145,USD,161234282.6352,3,
RTSI,RTSI,2021-02-15,Индекс РТС,Индекс РТС,1496.4,1479.53,1498.1,1479.53,1074893819.8781192,0.0,0.0,2,241270225448.27255,USD,161234282.6352,3,
RTSI,RTSI,2021-02-16,Индекс РТС,Индекс РТС,1494.58,1504.63,1508.95,1483.1,1202978646.6117291,0.0,0.0,2,240977564318.49118,USD,161234282.6352,3,
RTSI,RTSI,2021-02-17,Индекс РТС,Индекс РТС,1462.35,1493.48,1499.14,1457.39,1428941637.7870224,0.0,0.0,2,235781102695.49603,USD,161234282.6352,3,
RTSI,RTSI,2021-02-18,Индекс РТС,Индекс РТС,1446.7,1475.0,1478.99,1443.69,1215254246.498153,0.0,0.0,2,233257192061.74585,USD,161234282.6352,3,
RTSI,RTSI,2021-02-19,Индекс РТС,Индекс РТС,1472.33,1448.6,1474.2,1440.4,1262579418.107352,0.0,0.0,2,237390399970.8729,USD,161234282.6352,3,
RTSI,RTSI,2021-02-20,Индекс РТС,Индекс РТС,1465.82,1468.35,1469.62,1462.75,339466935.9398965,0.0,0.0,2,236339874899.56485,USD,161234282.6352,3,
RTSI,RTSI,2021-02-22,Индекс РТС,Индекс РТС,1455.33,1466.66,1470.35,1434.84,1190982417.8208525,0.0,0.0,2,234649516319.13983,USD,161234282.6352,3,
RTSI,RTSI,2021-02-24,Индекс РТС,Индекс РТС,1445.91,1452.36,1468.28,1445.1,1493341249.475324,0.0,0.0,2,233130504931.78436,USD,161234282.6352,3,
RTSI,RTSI,2021-02-25,Индекс РТС,Индекс РТС,1450.39,1461.85,1471.06,1443.21,1782719188.51329,0.0,0.0,2,233851808408.14035,USD,161234282.6352,3,
RTSI,RTSI,2021-02-26,Индекс РТС,Индекс РТС,1411.93,1414.05,1435.66,1401.78,2054999262.9083712,0.0,0.0,2,227650750704.09488,USD,161234282.6352,3,
RTSI,RTSI,2021-03-01,Индекс РТС,Индекс РТС,1443.02,1422.57,1445.17,1419.57,1000669841.736526,0.0,0.0,2,232664519285.26184,USD,161234282.6352,3,
RTSI,RTSI,2021-03-02,Индекс РТС,Индекс РТС,1452.48,1428.08,1458.5,1424.98,1154575260.5431564,0.0,0.0,2,234189028477.8702,USD,161234282.6352,3,
RTSI,RTSI,2021-03-03,Индекс РТС,Индекс РТС,1453.61,1465.95,1477.98,1450.65,1239176290.260227,0.0,0.0,2,234371118719.9185,USD,161234282.6352,3,
RTSI,RTSI,2021-03-04,Индекс РТС,Индекс РТС,1454.67,1451.65,1462.83,1435.17,1412808639.78689,0.0,0.0,2,234543387972.3557,USD,161234282.6352,3,
RTSI,RTSI,2021-03-05,Индекс РТС,Индекс РТС,1447.46,1432.87,1458.05,1423.89,1834585075.7280898,0.0,0.0,2,233380973157.04965,USD,161234282.6352,3,
RTSI,RTSI,2021-03-09,Индекс РТС,Индекс РТС,1481.85,1450.71,1489.68,1448.64,1858421590.3522248,0.0,0.0,2,238925793532.45032,USD,161234282.6352,3,
RTSI,RTSI,2021-03-10,Индекс РТС,Индекс РТС,1479.57,1479.41,1498.32,1472.73,1383839385.5844164,0.0,0.0,2,238558116900.3937,USD,161234282.6352,3,
RTSI,RTSI,2021-03-11,Индекс РТС,Индекс РТС,1505.22,1489.11,1505.22,1483.58,1116700761.557905,0.0,0.0,2,242693639761.1766,USD,161234282.6352,3,
RTSI,RTSI,2021-03-12,Индекс РТС,Индекс РТС,1519.5,1504.84,1519.69,1500.5,1074324166.753656,0.0,0.0,2,244995453204.4521,USD,161234282.6352,3,
RTSI,RTSI,2021-03-15,Индекс РТС,Индекс РТС,1543.99,1529.62,1550.49,1528.29,1505980014.8937914,0.0,0.0,2,248944797336.87085,USD,161234282.6352,3,
RTSI,RTSI,2021-03-16,Индекс РТС,Индекс РТС,1552.81,1555.69,1555.74,1531.49,1720203338.6694367,0.0,0.0,2,250365762401.88367,USD,161234282.6352,3,
RTSI,RTSI,2021-03-17,Индекс РТС,Индекс РТС,1493.66,1543.06,1547.81,1490.71,1708309898.6970158,0.0,0.0,2,240829077492.77615,USD,161234282.6352,3,
RTSI,RTSI,2021-03-18,Индекс РТС,Индекс РТС,1488.72,1513.39,1522.42,1485.0,1576452021.626895,0.0,0.0,2,240033023488.62955,USD,161234282.6352,3,
RTSI,RTSI,2021-03-19,Индекс РТС,Индекс РТС,1474.05,1471.7,1491.33,1461.25,1677550665.876538,0.0,0.0,2,237577986945.5636,USD,161174134.393,3,
RTSI,RTSI,2021-03-22,Индекс РТС,Индекс РТС,1467.62,1473.49,1479.85,1461.46,985467295.032333,0.0,0.0,2,236541858566.12457,USD,161174134.393,3,
RTSI,RTSI,2021-03-23,Индекс РТС,Индекс РТС,1435.67,1459.51,1459.51,1425.27,1147848756.9141853,0.0,0.0,2,231392939319.49255,USD,161174134.393,3,
RTSI,RTSI,2021-03-24,Индекс РТС,Индекс РТС,1437.18,1426.5,1443.93,1423.25,1135215769.2554886,0.0,0.0,2,231636228129.35336,USD,161174134.393,3,
RTSI,RTSI,2021-03-25,Индекс РТС,Индекс РТС,1417.16,1434.34,1440.29,1413.15,907258669.4795206,0.0,0.0,2,228409203852.9118,USD,161174134.393,3,
RTSI,RTSI,2021-03-26,Индекс РТС,Индекс РТС,1449.85,1443.85,1456.7,1440.01,1061983409.8877043,0.0,0.0,2,233678592897.59525,USD,161174134.393,3,
RTSI,RTSI,2021-03-29,Индекс РТС,Индекс РТС,1468.14,1453.11,1468.14,1453.11,1194210084.7400892,0.0,0.0,2,236625432187.342,USD,161174134.393,3,
RTSI,RTSI,2021-03-30,Индекс РТС,Индекс РТС,1460.32,1473.27,1478.36,1451.97,1000330316.0522627,0.0,0.0,2,235365616549.9296,USD,161174134.393,3,
RTSI,RTSI,2021-03-31,Индекс РТС,Индекс РТС,1477.11,1465.46,1481.04,1462.64,1309264728.4970438,0.0,0.0,2,238072188836.75162,USD,161174134.393,3,
RTSI,RTSI,2021-04-01,Индекс РТС,Индекс РТС,1457.37,1479.37,1487.27,1454.07,1261194135.8739843,0.0,0.0,2,234889722450.273,USD,161174134.393,3,
RTSI,RTSI,2021-04-02,Индекс РТС,Индекс РТС,1466.71,1472.31,1472.75,1462.98,429485907.86545086,0.0,0.0,2,236395216948.21323,USD,161174134.393,3,
RTSI,RTSI,2021-04-05,Индекс РТС,Индекс РТС,1457.13,1465.04,1465.04,1446.29,688766467.2017888,0.0,0.0,2,234850901805.94516,USD,161174134.393,3,
RTSI,RTSI,2021-04-06,Индекс РТС,Индекс РТС,1426.86,1459.13,1461.17,1423.3,1169429892.755562,0.0,0.0,2,229973615235.98038,USD,161174134.393,3,
RTSI,RTSI,2021-04-07,Индекс РТС,Индекс РТС,1429.51,1414.27,1436.87,1406.33,1225079583.1646945,0.0,0.0,2,230399703283.1276,USD,161174134.393,3,
RTSI,RTSI,2021-04-08,Индекс РТС,Индекс РТС,1440.43,1439.51,1446.38,1427.86,941974315.5063031,0.0,0.0,2,232160784352.35608,USD,161174134.393,3,
RTSI,RTSI,2021-04-09,Индекс РТС,Индекс РТС,1417.77,1434.27,1434.71,1417.05,1110422188.5080502,0.0,0.0,2,228508284671.33362,USD,161174134.393,3,
RTSI,RTSI,2021-04-12,Индекс РТС,Индекс РТС,1432.48,1412.29,1444.85,1409.51,1230258603.1157463,0.0,0.0,2,230878788256.61307,USD,161174134.393,3,
RTSI,RTSI,2021-04-13,Индекс РТС,Индекс РТС,1458.51,1438.56,1459.44,1432.36,1226043846.3759878,0.0,0.0,2,235073850974.70724,USD,161174134.393,3,
RTSI,RTSI,2021-04-14,Индекс РТС,Индекс РТС,1490.0,1488.52,1490.0,1475.0,1494676784.4601536,0.0,0.0,2,240148734336.1641,USD,161174134.393,3,
RTSI,RTSI,2021-04-15,Индекс РТС,Индекс РТС,1474.85,1437.95,1474.85,1435.54,1348358455.613923,0.0,0.0,2,237707249348.32825,USD,161174134.393,3,
RTSI,RTSI,2021-04-16,Индекс РТС,Индекс РТС,1497.05,1484.25,1497.05,1483.71,1136621750.214602,0.0,0.0,2,241285270079.567,USD,161174134.393,3,
RTSI,RTSI,2021-04-19,Индекс РТС,Индекс РТС,1476.58,1488.08,1493.02,1471.95,1112744664.152611,0.0,0.0,2,237986999811.84732,USD,161174134.393,3,
RTSI,RTSI,2021-04-20,Индекс РТС,Индекс РТС,1455.43,1482.48,1490.63,1450.56,1298987387.7800248,0.0,0.0,2,234577772083.54874,USD,161174134.393,3,
RTSI,RTSI,2021-04-21,Индекс РТС,Индекс РТС,1464.17,1458.92,1471.16,1451.86,1114900109.6542168,0.0,0.0,2,235986449103.9001,USD,161174134.393,3,
RTSI,RTSI,2021-04-22,Индекс РТС,Индекс РТС,1501.77,1473.25,1502.76,1466.16,1483738115.0979497,0.0,0.0,2,242046213854.70074,USD,161174134.393,3,
RTSI,RTSI,2021-04-23,Индекс РТС,Индекс РТС,1511.85,1509.02,1516.65,1499.32,1090402932.7537303,0.0,0.0,2,243671524713.85266,USD,161174134.393,3,
RTSI,RTSI,2021-04-26,Индекс РТС,Индекс РТС,1519.33,1515.84,1524.5,1510.05,1128556568.5399802,0.0,0.0,2,244876971337.35004,USD,161174134.393,3,
RTSI,RTSI,2021-04-27,Индекс РТС,Индекс РТС,1516.01,1517.4,1525.61,1507.32,1525910427.8687825,0.0,0.0,2,244341698096.22977,USD,161174134.393,3,
RTSI,RTSI,2021-04-28,Индекс РТС,Индекс РТС,1509.06,1517.74,1519.37,1502.01,1399522406.3633785,0.0,0.0,2,243221112944.10052,USD,161174134.393,3,
RTSI,RTSI,2021-04-29,Индекс РТС,Индекс РТС,1510.72,1526.91,1530.97,1504.57,1391146068.8483596,0.0,0.0,2,243489026087.57642,USD,161174134.393,3,
RTSI,RTSI,2021-04-30,Индекс РТС,Индекс РТС,1485.03,1509.7,1512.29,1483.3,1138744135.1894195,0.0,0.0,2,239347646745.3789,USD,161174134.393,3,
RTSI,RTSI,2021-05-04,Индекс РТС,Индекс РТС,1502.58,1489.85,1511.3,1489.2,1232030696.775368,0.0,0.0,2,242176652465.9721,USD,161174134.393,3,
RTSI,RTSI,2021-05-05,Индекс РТС,Индекс РТС,1535.67,1515.33,1535.92,1514.06,1059088012.4045889,0.0,0.0,2,247511032579.4559,USD,161174134.393,3,
RTSI,RTSI,2021-05-06,Индекс РТС,Индекс РТС,1550.64,1533.18,1552.78,1532.37,1178110586.2917116,0.0,0.0,2,249922696119.67334,USD,161174134.393,3,
RTSI,RTSI,2021-05-07,Индекс РТС,Индекс РТС,1577.51,1561.46,1577.51,1557.08,1104291613.385177,0.0,0.0,2,254253176442.2,USD,161174134.393,3,
RTSI,RTSI,2021-05-10,Индекс РТС,Индекс РТС,1570.78,1577.52,1583.48,1565.08,1111706373.8883116,0.0,0.0,2,253169908293.24823,USD,161174134.393,3,
RTSI,RTSI,2021-05-11,Индекс РТС,Индекс РТС,1552.63,1547.93,1558.62,1538.7,1304022989.9471514,0.0,0.0,2,250243907353.31052,USD,161174134.393,3,
RTSI,RTSI,2021-05-12,Индекс РТС,Индекс РТС,1548.02,1555.92,1564.72,1542.63,1227771108.5026183,0.0,0.0,2,249500571583.04407,USD,161174134.393,3,
RTSI,RTSI,2021-05-13,Индекс РТС,Индекс РТС,1546.93,1538.96,1555.65,1522.88,1311357980.3138816,0.0,0.0,2,249325895694.8365,USD,161174134.393,3,
RTSI,RTSI,2021-05-14,Индекс РТС,Индекс РТС,1548.93,1557.45,1559.34,1546.47,827022625.6584417,0.0,0.0,2,249647565467.3018,USD,161174134.393,3,
RTSI,RTSI,2021-05-17,Индекс РТС,Индекс РТС,1551.36,1554.03,1562.17,1539.4,1030862178.273659,0.0,0.0,2,250038922139.26508,USD,161174134.393,3,
RTSI,RTSI,2021-05-18,Индекс РТС,Индекс РТС,1574.32,1568.37,1581.64,1568.02,1467955759.7508276,0.0,0.0,2,253739301483.77924,USD,161174134.393,3,
RTSI,RTSI,2021-05-19,Индекс РТС,Индекс РТС,1552.91,1580.97,1580.97,1545.67,1857383340.0063744,0.0,0.0,2,250288615230.15494,USD,161174134.393,3,
RTSI,RTSI,2021-05-20,Индекс РТС,Индекс РТС,1558.72,1558.53,1562.71,1541.08,1268930761.9832978,0.0,0.0,2,251225805043.75732,USD,161174134.393,3,
RTSI,RTSI,2021-05-21,Индекс РТС,Индекс РТС,1569.55,1557.24,1574.38,1549.37,1065757112.9502064,0.0,0.0,2,252970223280.0324,USD,161174134.393,3,
RTSI,RTSI,2021-05-24,Индекс РТС,Индекс РТС,1570.9,1570.13,1573.83,1558.74,753328618.1695272,0.0,0.0,2,253188019090.9442,USD,161174134.393,3,
RTSI,RTSI,2021-05-25,Индекс РТС,Индекс РТС,1580.69,1581.61,1584.61,1574.87,947658029.2024498,0.0,0.0,2,254765640153.38977,USD,161174134.393,3,
RTSI,RTSI,2021-05-26,Индекс РТС,Индекс РТС,1590.58,1585.98,1592.95,1581.51,1177730733.5630865,0.0,0.0,2,256359817051.50192,USD,161174134.393,3,
RTSI,RTSI,2021-05-27,Индекс РТС,Индекс РТС,1603.67,1588.99,1604.16,1583.07,2225422705.770139,0.0,0.0,2,258469843369.76935,USD,161174134.393,3,
RTSI,RTSI,2021-05-28,Индекс РТС,Индекс РТС,1603.79,1605.78,1607.5,1593.69,1025964100.5505167,0.0,0.0,2,258489942473.9461,USD,161174134.393,3,
RTSI,RTSI,2021-05-31,Индекс РТС,Индекс РТС,1597.54,1596.14,1604.16,1594.99,747987902.7164026,0.0,0.0,2,257482328246.3242,USD,161174134.393,3,
RTSI,RTSI,2021-06-01,Индекс РТС,Индекс РТС,1614.21,1609.56,1622.82,1609.56,1274276839.6303973,0.0,0.0,2,260168334891.92175,USD,161174134.393,3,
RTSI,RTSI,2021-06-02,Индекс РТС,Индекс РТС,1643.66,1613.99,1643.66,1611.46,1262908896.9402425,0.0,0.0,2,264915084690.9652,USD,161174134.393,3,
RTSI,RTSI,2021-06-03,Индекс РТС,Индекс РТС,1636.51,1650.35,1652.1,1625.55,1328174744.4958334,0.0,0.0,2,263762488565.23645,USD,161174134.393,3,
RTSI,RTSI,2021-06-04,Индекс РТС,Индекс РТС,1647.06,1636.67,1649.03,1619.27,1224832829.665267,0.0,0.0,2,265463238479.62128,USD,161174134.393,3,
RTSI,RTSI,2021-06-07,Индекс РТС,Индекс РТС,1652.99,1644.74,1655.16,1637.06,913550729.1372081,0.0,0.0,2,266418773568.76968,USD,161174134.393,3,
RTSI,RTSI,2021-06-08,Индекс РТС,Индекс РТС,1656.46,1651.13,1660.72,1645.3,1166458236.7419431,0.0,0.0,2,266978876489.48483,USD,161174134.393,3,
RTSI,RTSI,2021-06-09,Индекс РТС,Индекс РТС,1674.75,1668.1,1678.95,1660.91,1045297541.4012518,0.0,0.0,2,269926241789.0722,USD,161174134.393,3,
