BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR,TRADINGSESSION,VOLUME
SNDX,IMOEX,2018-10-01,Индекс МосБиржи,Индекс МосБиржи,2472.22,2481.45,2493.82,2461.77,34671183344.2,0.0,0.0,2,10538651789200.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-02,Индекс МосБиржи,Индекс МосБиржи,2449.7,2475.65,2480.19,2445.51,36790896437.9,0.0,0.0,2,10442643344400.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-03,Индекс МосБиржи,Индекс МосБиржи,2493.91,2451.45,2501.78,2451.45,49917202576.7,0.0,0.0,2,10631122700600.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-04,Индекс МосБиржи,Индекс МосБиржи,2465.03,2492.54,2498.07,2459.02,49410547714.7,0.0,0.0,2,10508015718700.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-05,Индекс МосБиржи,Индекс МосБиржи,2450.9,2458.28,2466.31,2436.98,43668542924.6,0.0,0.0,2,10447751916100.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-08,Индекс МосБиржи,Индекс МосБиржи,2454.28,2449.95,2466.17,2436.49,35427421796.8,0.0,0.0,2,10462161820300.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-09,Индекс МосБиржи,Индекс МосБиржи,2443.83,2459.63,2478.87,2443.83,43434513039.3,0.0,0.0,2,10417639725000.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-10,Индекс МосБиржи,Индекс МосБиржи,2417.69,2445.78,2454.28,2411.06,42298071426.4,0.0,0.0,2,10306206193900.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-11,Индекс МосБиржи,Индекс МосБиржи,2366.47,2386.03,2388.63,2351.68,60349852497.3,0.0,0.0,2,10087859975500.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-12,Индекс МосБиржи,Индекс МосБиржи,2403.02,2371.68,2407.4,2371.68,36002700221.1,0.0,0.0,2,10243636384500.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-15,Индекс МосБиржи,Индекс МосБиржи,2389.05,2405.53,2414.16,2374.8,28076383834.6,0.0,0.0,2,10184122348600.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-16,Индекс МосБиржи,Индекс МосБиржи,2417.26,2387.35,2418.65,2377.81,33705253286.0,0.0,0.0,2,10304343699400.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-17,Индекс МосБиржи,Индекс МосБиржи,2411.42,2422.45,2433.5,2400.53,35869645218.3,0.0,0.0,2,10279485395500.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-18,Индекс МосБиржи,Индекс МосБиржи,2378.62,2408.97,2411.22,2377.37,30817151092.6,0.0,0.0,2,10139637311100.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-19,Индекс МосБиржи,Индекс МосБиржи,2344.79,2381.06,2381.83,2342.05,47863126338.5,0.0,0.0,2,9995430858200.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-22,Индекс МосБиржи,Индекс МосБиржи,2308.56,2347.29,2361.0,2306.26,44652064472.2,0.0,0.0,2,9840978442640.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-23,Индекс МосБиржи,Индекс МосБиржи,2305.58,2302.84,2321.46,2289.23,53010855002.8,0.0,0.0,2,9828298628820.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-24,Индекс МосБиржи,Индекс МосБиржи,2336.49,2311.28,2348.87,2307.96,79163935268.3,0.0,0.0,2,9960057938880.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-25,Индекс МосБиржи,Индекс МосБиржи,2331.59,2323.03,2336.68,2307.06,46534534438.8,0.0,0.0,2,9939175026450.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-26,Индекс МосБиржи,Индекс МосБиржи,2293.22,2328.82,2328.82,2275.58,42187140361.4,0.0,0.0,2,9775591104160.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-29,Индекс МосБиржи,Индекс МосБиржи,2317.06,2290.53,2321.77,2287.05,30789249078.8,0.0,0.0,2,9877229345340.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-30,Индекс МосБиржи,Индекс МосБиржи,2299.98,2311.54,2316.89,2283.13,33102965088.8,0.0,0.0,2,9804428505930.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-10-31,Индекс МосБиржи,Индекс МосБиржи,2352.71,2306.18,2352.71,2306.18,40437425487.2,0.0,0.0,2,10029190635600.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-01,Индекс МосБиржи,Индекс МосБиржи,2359.33,2352.94,2366.37,2333.09,40437475898.3,0.0,0.0,2,10057434134700.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-02,Индекс МосБиржи,Индекс МосБиржи,2377.95,2364.36,2385.95,2363.64,39957908798.3,0.0,0.0,2,10136797015700.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-06,Индекс МосБиржи,Индекс МосБиржи,2412.31,2381.38,2412.31,2381.38,37900124821.9,0.0,0.0,2,10283269985300.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-07,Индекс МосБиржи,Индекс МосБиржи,2445.34,2411.46,2445.34,2392.05,48898088238.2,0.0,0.0,2,10424080664900.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-08,Индекс МосБиржи,Индекс МосБиржи,2438.62,2446.23,2454.84,2430.84,43655024418.3,0.0,0.0,2,10395395790300.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-09,Индекс МосБиржи,Индекс МосБиржи,2403.47,2431.85,2431.85,2385.23,48419017315.0,0.0,0.0,2,10245590259200.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-12,Индекс МосБиржи,Индекс МосБиржи,2393.81,2407.97,2425.08,2391.57,34152730435.7,0.0,0.0,2,10204408202200.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-13,Индекс МосБиржи,Индекс МосБиржи,2374.94,2388.27,2398.95,2373.61,44330355763.3,0.0,0.0,2,10123936458200.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-14,Индекс МосБиржи,Индекс МосБиржи,2378.59,2368.89,2379.67,2346.68,49144655064.9,0.0,0.0,2,10139510327600.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-15,Индекс МосБиржи,Индекс МосБиржи,2381.45,2382.43,2396.93,2377.48,35634350265.2,0.0,0.0,2,10151712507800.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-16,Индекс МосБиржи,Индекс МосБиржи,2372.67,2384.76,2398.2,2365.2,33948529950.5,0.0,0.0,2,10114271598900.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-19,Индекс МосБиржи,Индекс МосБиржи,2373.78,2375.21,2391.72,2368.45,30717170181.3,0.0,0.0,2,10118992142100.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-20,Индекс МосБиржи,Индекс МосБиржи,2341.6,2371.71,2371.71,2323.95,36964348122.3,0.0,0.0,2,9981844009000.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-21,Индекс МосБиржи,Индекс МосБиржи,2357.97,2339.29,2362.28,2336.18,34730902207.0,0.0,0.0,2,10051599386500.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-22,Индекс МосБиржи,Индекс МосБиржи,2369.53,2358.14,2372.06,2348.04,26314234412.4,0.0,0.0,2,10100882669300.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-23,Индекс МосБиржи,Индекс МосБиржи,2342.97,2368.39,2368.39,2334.0,34432642081.1,0.0,0.0,2,9987695151700.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-26,Индекс МосБиржи,Индекс МосБиржи,2308.5,2344.38,2346.94,2284.3,54332953137.5,0.0,0.0,2,9840715664100.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-27,Индекс МосБиржи,Индекс МосБиржи,2338.71,2311.17,2345.01,2310.32,42285635155.0,0.0,0.0,2,9969534804820.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-28,Индекс МосБиржи,Индекс МосБиржи,2381.12,2341.11,2386.82,2341.11,45897758220.8,0.0,0.0,2,10150294609300.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-29,Индекс МосБиржи,Индекс МосБиржи,2398.56,2387.45,2410.49,2377.92,50814138744.7,0.0,0.0,2,10224645369000.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-11-30,Индекс МосБиржи,Индекс МосБиржи,2392.5,2394.54,2402.14,2378.74,59489968338.6,0.0,0.0,2,10198821906700.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-03,Индекс МосБиржи,Индекс МосБиржи,2441.19,2405.18,2446.15,2405.18,52441577467.9,0.0,0.0,2,10406361274000.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-04,Индекс МосБиржи,Индекс МосБиржи,2443.38,2440.63,2449.92,2426.71,40442645881.9,0.0,0.0,2,10415706576500.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-05,Индекс МосБиржи,Индекс МосБиржи,2445.55,2425.02,2445.55,2409.32,33933154753.2,0.0,0.0,2,10424934839800.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-06,Индекс МосБиржи,Индекс МосБиржи,2412.31,2438.79,2438.79,2391.63,39963838272.0,0.0,0.0,2,10283253443500.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-07,Индекс МосБиржи,Индекс МосБиржи,2431.29,2415.04,2440.03,2412.7,42554020341.7,0.0,0.0,2,10364155803900.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-10,Индекс МосБиржи,Индекс МосБиржи,2396.84,2426.4,2429.72,2396.69,33390001202.6,0.0,0.0,2,10217302099500.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-11,Индекс МосБиржи,Индекс МосБиржи,2394.26,2397.71,2408.07,2382.2,35151485620.8,0.0,0.0,2,10206330069500.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-12,Индекс МосБиржи,Индекс МосБиржи,2370.35,2392.84,2395.81,2366.76,34084868145.8,0.0,0.0,2,10104391722900.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-13,Индекс МосБиржи,Индекс МосБиржи,2378.5,2368.3,2379.18,2359.83,32206789537.7,0.0,0.0,2,10139146944800.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-14,Индекс МосБиржи,Индекс МосБиржи,2365.69,2376.87,2376.87,2351.62,31496104016.5,0.0,0.0,2,10084522496400.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-17,Индекс МосБиржи,Индекс МосБиржи,2359.13,2363.55,2379.07,2354.87,29749112530.9,0.0,0.0,2,10056579911200.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-18,Индекс МосБиржи,Индекс МосБиржи,2350.29,2353.75,2353.75,2321.57,44721501606.8,0.0,0.0,2,10018881329400.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-19,Индекс МосБиржи,Индекс МосБиржи,2358.58,2347.28,2360.36,2330.72,36660622593.2,0.0,0.0,2,10054209371300.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-20,Индекс МосБиржи,Индекс МосБиржи,2352.88,2348.79,2352.88,2317.57,48124567941.4,0.0,0.0,2,10029920644600.0,RUB,4262826227.9,3,
SNDX,IMOEX,2018-12-21,Индекс МосБиржи,Индекс МосБиржи,2347.17,2351.98,2351.98,2330.86,44325417891.8,0.0,0.0,2,9721009089140.0,RUB,4141587958.02,3,
SNDX,IMOEX,2018-12-24,Индекс МосБиржи,Индекс МосБиржи,2322.27,2345.98,2346.36,2315.43,19330544475.9,0.0,0.0,2,9617896198310.0,RUB,4141587958.02,3,
SNDX,IMOEX,2018-12-25,Индекс МосБиржи,Индекс МосБиржи,2290.86,2318.43,2318.43,2258.27,18561229588.0,0.0,0.0,2,9487797140400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2018-12-26,Индекс МосБиржи,Индекс МосБиржи,2308.85,2291.98,2315.98,2291.98,14946480535.1,0.0,0.0,2,9562322669710.0,RUB,4141587958.02,3,
SNDX,IMOEX,2018-12-27,Индекс МосБиржи,Индекс МосБиржи,2327.81,2316.66,2340.63,2316.66,28111243381.0,0.0,0.0,2,9640819592920.0,RUB,4141587958.02,3,
SNDX,IMOEX,2018-12-28,Индекс МосБиржи,Индекс МосБиржи,2358.5,2329.96,2369.24,2329.96,23673897498.0,0.0,0.0,2,9767947486870.0,RUB,4141587958.02,3,
SNDX,IMOEX,2018-12-29,Индекс МосБиржи,Индекс МосБиржи,2369.33,2359.38,2370.0,2357.1,5558291495.72,0.0,0.0,2,9812785671010.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-03,Индекс МосБиржи,Индекс МосБиржи,2375.6,2370.56,2387.21,2350.41,23065788705.4,0.0,0.0,2,9838755196860.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-04,Индекс МосБиржи,Индекс МосБиржи,2406.5,2377.71,2406.5,2377.71,19959820960.0,0.0,0.0,2,9966713237140.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-08,Индекс МосБиржи,Индекс МосБиржи,2389.69,2400.96,2403.66,2375.01,26939659761.2,0.0,0.0,2,9897095018960.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-09,Индекс МосБиржи,Индекс МосБиржи,2414.13,2393.55,2414.13,2393.55,36438416186.2,0.0,0.0,2,9998326001230.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-10,Индекс МосБиржи,Индекс МосБиржи,2434.15,2413.27,2434.15,2398.16,34451721994.8,0.0,0.0,2,10081244198500.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-11,Индекс МосБиржи,Индекс МосБиржи,2444.45,2435.71,2448.17,2430.45,36424668132.7,0.0,0.0,2,10123901540700.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-14,Индекс МосБиржи,Индекс МосБиржи,2440.15,2438.35,2440.15,2418.65,25155039996.1,0.0,0.0,2,10106109745800.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-15,Индекс МосБиржи,Индекс МосБиржи,2439.55,2442.26,2457.35,2423.86,33635616939.4,0.0,0.0,2,10103605848000.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-16,Индекс МосБиржи,Индекс МосБиржи,2434.6,2440.34,2446.13,2426.8,32907264249.5,0.0,0.0,2,10083090141000.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-17,Индекс МосБиржи,Индекс МосБиржи,2447.64,2436.48,2447.64,2425.51,37213378397.9,0.0,0.0,2,10137125490400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-18,Индекс МосБиржи,Индекс МосБиржи,2473.61,2454.19,2473.61,2451.65,40343793500.9,0.0,0.0,2,10244691615200.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-21,Индекс МосБиржи,Индекс МосБиржи,2468.25,2473.67,2481.88,2468.18,27619025346.0,0.0,0.0,2,10222462971300.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-22,Индекс МосБиржи,Индекс МосБиржи,2468.73,2466.35,2469.87,2454.19,33716589105.7,0.0,0.0,2,10224454464700.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-23,Индекс МосБиржи,Индекс МосБиржи,2491.49,2467.91,2493.06,2466.59,39470414561.1,0.0,0.0,2,10318715032600.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-24,Индекс МосБиржи,Индекс МосБиржи,2482.71,2490.05,2494.09,2470.3,49338802888.2,0.0,0.0,2,10282351472400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-25,Индекс МосБиржи,Индекс МосБиржи,2498.23,2485.71,2498.23,2482.99,36810095274.8,0.0,0.0,2,10346637582700.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-28,Индекс МосБиржи,Индекс МосБиржи,2476.81,2499.19,2502.73,2467.5,33484046714.9,0.0,0.0,2,10257915620500.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-29,Индекс МосБиржи,Индекс МосБиржи,2498.35,2475.68,2501.69,2464.25,36139908091.3,0.0,0.0,2,10347131170000.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-30,Индекс МосБиржи,Индекс МосБиржи,2511.86,2497.09,2513.77,2492.52,37518582253.7,0.0,0.0,2,10403105278600.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-01-31,Индекс МосБиржи,Индекс МосБиржи,2521.1,2517.89,2536.28,2515.86,49213875974.8,0.0,0.0,2,10441368231400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-01,Индекс МосБиржи,Индекс МосБиржи,2521.7,2520.08,2531.51,2512.76,35065274603.1,0.0,0.0,2,10443852228400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-04,Индекс МосБиржи,Индекс МосБиржи,2523.52,2523.04,2537.47,2519.79,26735197993.2,0.0,0.0,2,10451365640500.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-05,Индекс МосБиржи,Индекс МосБиржи,2547.27,2524.35,2549.62,2523.78,31797859136.0,0.0,0.0,2,10549754203900.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-06,Индекс МосБиржи,Индекс МосБиржи,2539.73,2547.53,2551.97,2533.92,29001686983.8,0.0,0.0,2,10518506605500.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-07,Индекс МосБиржи,Индекс МосБиржи,2509.89,2537.41,2540.45,2506.6,38004832275.5,0.0,0.0,2,10394932246400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-08,Индекс МосБиржи,Индекс МосБиржи,2502.82,2508.85,2511.21,2495.0,29567612063.2,0.0,0.0,2,10365636747900.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-11,Индекс МосБиржи,Индекс МосБиржи,2510.22,2503.88,2521.82,2503.76,29342767884.6,0.0,0.0,2,10396292926000.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-12,Индекс МосБиржи,Индекс МосБиржи,2533.32,2510.91,2535.66,2510.91,35489709406.6,0.0,0.0,2,10491961701400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-13,Индекс МосБиржи,Индекс МосБиржи,2485.76,2534.57,2535.96,2483.81,47947396766.6,0.0,0.0,2,10295001874100.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-14,Индекс МосБиржи,Индекс МосБиржи,2460.82,2468.31,2475.5,2448.41,67123856506.2,0.0,0.0,2,10191702192100.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-15,Индекс МосБиржи,Индекс МосБиржи,2490.16,2465.02,2490.16,2465.02,41192184630.9,0.0,0.0,2,10313213672000.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-18,Индекс МосБиржи,Индекс МосБиржи,2472.41,2489.79,2494.43,2456.01,34132355469.4,0.0,0.0,2,10239699022800.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-19,Индекс МосБиржи,Индекс МосБиржи,2458.55,2471.17,2480.29,2450.17,32660348399.9,0.0,0.0,2,10182284850600.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-20,Индекс МосБиржи,Индекс МосБиржи,2487.82,2462.15,2487.82,2462.15,36870678116.9,0.0,0.0,2,10303527074700.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-21,Индекс МосБиржи,Индекс МосБиржи,2470.23,2488.44,2494.05,2462.92,34041725237.7,0.0,0.0,2,10230691728400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-22,Индекс МосБиржи,Индекс МосБиржи,2488.63,2470.75,2490.67,2468.14,26578408689.2,0.0,0.0,2,10306891875700.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-25,Индекс МосБиржи,Индекс МосБиржи,2494.63,2491.54,2506.94,2481.73,35735569766.0,0.0,0.0,2,10331721052600.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-26,Индекс МосБиржи,Индекс МосБиржи,2494.02,2488.43,2494.02,2470.35,31084467579.1,0.0,0.0,2,10329219677500.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-27,Индекс МосБиржи,Индекс МосБиржи,2490.65,2495.52,2502.59,2479.44,32322738220.0,0.0,0.0,2,10315260954400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-02-28,Индекс МосБиржи,Индекс МосБиржи,2485.27,2489.09,2490.57,2468.06,39629723473.9,0.0,0.0,2,10292954568800.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-01,Индекс МосБиржи,Индекс МосБиржи,2478.01,2487.44,2494.89,2476.35,29151058191.8,0.0,0.0,2,10262909496400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-04,Индекс МосБиржи,Индекс МосБиржи,2473.79,2478.91,2483.27,2469.5,24422972572.8,0.0,0.0,2,10245428227600.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-05,Индекс МосБиржи,Индекс МосБиржи,2466.23,2472.19,2473.76,2458.07,29496259851.2,0.0,0.0,2,10214102625000.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-06,Индекс МосБиржи,Индекс МосБиржи,2494.04,2467.7,2497.08,2467.7,33571749208.7,0.0,0.0,2,10329299520600.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-07,Индекс МосБиржи,Индекс МосБиржи,2476.64,2491.83,2492.61,2473.31,30847186081.0,0.0,0.0,2,10257203638400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-11,Индекс МосБиржи,Индекс МосБиржи,2465.94,2474.45,2474.54,2459.78,32602490875.3,0.0,0.0,2,10212907648900.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-12,Индекс МосБиржи,Индекс МосБиржи,2468.25,2469.6,2479.4,2461.26,28723043708.6,0.0,0.0,2,10222473429200.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-13,Индекс МосБиржи,Индекс МосБиржи,2470.61,2468.26,2470.61,2452.09,43732949434.7,0.0,0.0,2,10232259252000.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-14,Индекс МосБиржи,Индекс МосБиржи,2457.79,2469.38,2475.85,2454.74,33427534319.5,0.0,0.0,2,10179141841300.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-15,Индекс МосБиржи,Индекс МосБиржи,2476.73,2459.78,2476.73,2457.36,45901457508.1,0.0,0.0,2,10257604436800.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-18,Индекс МосБиржи,Индекс МосБиржи,2483.7,2477.03,2488.5,2467.45,32457707513.4,0.0,0.0,2,10286473575500.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-19,Индекс МосБиржи,Индекс МосБиржи,2493.28,2485.05,2497.18,2484.48,31439073559.8,0.0,0.0,2,10326134387300.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-20,Индекс МосБиржи,Индекс МосБиржи,2504.23,2493.37,2504.23,2484.27,35444167458.2,0.0,0.0,2,10371483206800.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-21,Индекс МосБиржи,Индекс МосБиржи,2507.81,2505.06,2514.72,2497.99,48940206032.2,0.0,0.0,2,10386318925400.0,RUB,4141587958.02,3,
SNDX,IMOEX,2019-03-22,Индекс МосБиржи,Индекс МосБиржи,2492.7,2507.96,2509.96,2486.01,33325644543.7,0.0,0.0,2,9843716861470.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-03-25,Индекс МосБиржи,Индекс МосБиржи,2497.59,2487.89,2499.41,2473.76,45183821470.1,0.0,0.0,2,9863013572050.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-03-26,Индекс МосБиржи,Индекс МосБиржи,2512.63,2498.6,2520.02,2492.36,39676577285.8,0.0,0.0,2,9922409451350.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-03-27,Индекс МосБиржи,Индекс МосБиржи,2487.48,2510.69,2514.48,2487.48,38964810548.2,0.0,0.0,2,9823085922680.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-03-28,Индекс МосБиржи,Индекс МосБиржи,2492.4,2487.7,2497.65,2482.82,30731748797.3,0.0,0.0,2,9842528824650.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-03-29,Индекс МосБиржи,Индекс МосБиржи,2497.1,2493.77,2509.65,2486.72,47149296835.9,0.0,0.0,2,9861095176230.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-01,Индекс МосБиржи,Индекс МосБиржи,2521.25,2498.73,2527.06,2498.73,35087812349.1,0.0,0.0,2,9956477666800.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-02,Индекс МосБиржи,Индекс МосБиржи,2527.77,2523.03,2532.34,2514.55,33296594199.0,0.0,0.0,2,9982210377090.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-03,Индекс МосБиржи,Индекс МосБиржи,2532.32,2530.9,2549.56,2530.9,47180753521.7,0.0,0.0,2,10000167363300.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-04,Индекс МосБиржи,Индекс МосБиржи,2535.5,2530.56,2538.36,2523.69,34238890326.8,0.0,0.0,2,10012748849400.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-05,Индекс МосБиржи,Индекс МосБиржи,2540.99,2535.5,2548.52,2534.78,36421477031.0,0.0,0.0,2,10034406731100.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-08,Индекс МосБиржи,Индекс МосБиржи,2560.07,2542.61,2560.07,2542.61,38456539061.8,0.0,0.0,2,10109772387800.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-09,Индекс МосБиржи,Индекс МосБиржи,2570.28,2563.85,2574.07,2556.37,55676482740.1,0.0,0.0,2,10150064256300.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-10,Индекс МосБиржи,Индекс МосБиржи,2578.58,2571.7,2591.69,2565.33,64251478340.9,0.0,0.0,2,10182872152200.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-11,Индекс МосБиржи,Индекс МосБиржи,2551.45,2578.37,2587.09,2551.45,52873386570.7,0.0,0.0,2,10075736770200.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-12,Индекс МосБиржи,Индекс МосБиржи,2559.72,2550.87,2569.84,2547.0,45520260446.8,0.0,0.0,2,10108401026000.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-15,Индекс МосБиржи,Индекс МосБиржи,2545.12,2564.48,2569.92,2539.74,29718578010.8,0.0,0.0,2,10050740951900.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-16,Индекс МосБиржи,Индекс МосБиржи,2559.84,2547.17,2567.06,2540.35,46613245040.9,0.0,0.0,2,10108858558800.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-17,Индекс МосБиржи,Индекс МосБиржи,2568.26,2563.47,2574.81,2560.04,39274050191.7,0.0,0.0,2,10142118767100.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-18,Индекс МосБиржи,Индекс МосБиржи,2560.8,2567.34,2567.34,2547.37,29544889062.3,0.0,0.0,2,10112638166600.0,RUB,3949018641.27,3,
SNDX,IMOEX,2019-04-19,Индекс МосБиржи,Индекс МосБиржи,2563.9,2561.11,2566.88,2560.73,8695793680.8,0.0,0.0,2,10124880146200.0,RUB,3949018641.27,3,
